,"Time Since Formation, h","N, # / m","n, # / m^3","Altitude, m","RHi, %","IWC, kg of ice / kg of moist air","Air Temperature, K","Dry Air Density, kg / m^3","Moist Air Density, kg / m^3","Air Pressure, Pa","Specific Humidity, Ratio","Shear, 1 / s","Effective Area, m^2","Optical Depth, ---","I, kg of ice / m","Width, m","Depth, m","Segment Length, m","Integrated Optical Depth, m","Plume Water Mass, kg / m"
0,0.05277777777777778,1409372830076.817,306771203.56841844,9963.430074494087,100.046299679954,9.959636146056572e-07,223.38617836712854,0.41458181889715123,0.41462114589820653,26584.23100971442,9.485044707537263e-05,-0.002,4594.214886152076,0.08179808886298584,0.0018969899495908623,69.86954979816355,91.66751665275932,19933.69038607149,5.715195643206997,0.18255654636061866
1,0.1361111111111111,1390428351868.287,132588544.38141823,9963.29993913072,100.04636851212416,4.5526673347688043e-07,223.38702284133717,0.4145885027351263,0.41462783370778583,26584.76009634753,9.485849588970733e-05,-0.002,10486.790984509445,0.04090251694999137,0.001979364530537985,140.313842387591,115.20151581055114,19933.690386074013,5.739189316576859,0.41439592910213946
2,0.21944444444444444,1376961799639.61,75392370.92392193,9963.166705139736,100.04643827825517,2.737058652514104e-07,223.38788743725482,0.4145953457798943,0.414634680818898,26585.301789792233,9.486673648716314e-05,-0.002,18263.940804157697,0.02615454213180961,0.0020725404588002767,220.73662382156107,134.72583496799783,19933.690386076905,5.773265327774428,0.7204172108712912
3,0.3027777777777778,1367578856441.5596,49323204.359850794,9963.030316442997,100.04650895758762,1.883929504422645e-07,223.38877251979403,0.4146023509159093,0.41464169011772095,26585.856318676473,9.487517234577906e-05,-0.002,27726.88583783036,0.018787320278301718,0.002165696039463922,309.05637891710137,151.79370906013443,19933.690386079707,5.806341174767758,1.0928157681910753
4,0.3861111111111111,1360284901826.8826,35080793.05825063,9962.890987002687,100.04658038927107,1.3995898389215387e-07,223.38967670146775,0.4146095071579475,0.4146488506125128,26586.422813700905,9.488379024120074e-05,-0.002,38775.77395608387,0.014414814589003054,0.00225009322619558,404.46585267727704,167.15660150624984,19933.690386082297,5.830300273925973,1.5276782419615391
5,0.46944444444444444,1354266627513.709,26372448.497841604,9962.749084779183,100.04665233852256,1.0887092400224793e-07,223.3905975953139,0.41461679561070564,0.4146561433967502,26586.999779367237,9.489256742292336e-05,-0.002,51351.56971202526,0.011536933509720473,0.002317995152021495,506.45061272471503,181.24613633221043,19933.690386084523,5.8428870449622305,2.022696836105622
6,0.5527777777777777,1349112626662.4905,20623644.355277892,9962.605132480414,100.04672450095549,8.71021200944997e-08,223.39153180993802,0.414624189429916,0.41466354161022,26587.58509087233,9.490147156704194e-05,-0.002,65415.82095878379,0.009508289763598304,0.002362469212919254,614.6196941279011,194.33715687860598,19933.690386086233,5.843982146182243,2.5763733497130183
7,0.6361111111111111,1344585879265.2947,16611791.042068472,9962.45979481281,100.0467965137309,7.084029229459919e-08,223.39247503215623,0.4146316544767745,0.41467101109383464,26588.17604588618,9.491046156393274e-05,-0.002,80941.65619229154,0.008006161850450196,0.0023774691244795114,728.6533052969963,206.6172321095728,19933.69038608728,5.833716295073252,3.1876648902995135
8,0.7194444444444444,1340537277802.1846,13691650.719632223,9962.31386525855,100.04686796653812,5.80842484213548e-08,223.39342211272012,0.41463914999673535,0.41467851106882964,26588.769418261192,9.491948833531376e-05,-0.002,97909.1057209056,0.006850572148579559,0.0023580432344495464,848.2798549764238,218.22090707606105,19933.690386087543,5.811202348702597,3.855799610780149
9,0.8027777777777777,1336866829598.5686,11494748.914069118,9962.168254200116,100.04693841134475,4.77064211061492e-08,223.39436714330967,0.41464662922914874,0.41468599474676326,26589.361506270136,9.492849556807216e-05,-0.002,116302.39508427161,0.005932054521416226,0.0023006133476009606,973.263333474682,229.2483737875052,19933.690386086917,5.7734511578671155,4.580169984132055
10,0.8861111111111111,1333504126748.9773,9797379.151107114,9962.02397801439,100.04700737102468,3.903936816236652e-08,223.3953035272462,0.4146540399671554,0.41469340988974235,26589.94817690993,9.493742038824295e-05,-0.002,136108.24958206195,0.005178738424774433,0.0022032974407943575,1103.3953414734683,239.77644202019974,19933.690386085316,5.714195852605757,5.3602658179986005
11,0.9694444444444444,1330397640731.3386,8456915.233419854,9961.88214802354,100.04707434727437,3.167535795613706e-08,223.3962240511505,0.4146613251249988,0.4147006993780722,26590.524910797383,9.494619404399258e-05,-0.002,157314.76596500602,0.004539810765931718,0.0020662580149287306,1238.489592193508,249.86537336425818,19933.69038608269,5.622508384134472,6.195629554191283
12,1.0527777777777778,1327508453669.2812,7378710.48262771,9961.74395758099,100.04713882848071,2.536158088281646e-08,223.39712096872378,0.4146684234012138,0.41470780187383816,26591.08685466038,9.495474270414906e-05,-0.002,179910.63029166692,0.0039767278075495596,0.0018920565470816248,1378.377897206259,259.56334537366547,19933.69038607902,5.4814337131318185,7.085825169390352
13,1.1361111111111113,1324806387424.0112,6497825.610533675,9961.610664628337,100.0472002985644,1.9941655744686406e-08,223.3979861139465,0.41467527017454325,0.41471465271735547,26591.628892260058,9.496298853711706e-05,-0.002,203884.57105964146,0.0034588491725142463,0.0016859850248036828,1522.907120666398,268.90948903050503,19933.690386074322,5.267506034133024,8.030416328885272
14,1.2194444444444446,1322267505259.9536,5768426.193536992,9961.483565374238,100.04725824852525,1.5320791220334675e-08,223.39881107192895,0.4146817988560082,0.41472118528004265,26592.145751433374,9.497085133927995e-05,-0.002,229225.00191498274,0.0029624024496621363,0.001456324491410948,1671.9368060435686,277.936036371811,19933.690386068687,4.952949689903756,9.028952018837172
15,1.3027777777777778,1319872435798.522,5157366.196951591,9961.363951699477,100.04731219367793,1.1443276452772436e-08,223.39958745542395,0.41468794307705786,0.4147273331538734,26592.632177336236,9.497825117048855e-05,-0.002,255919.8601368796,0.002472534128702026,0.0012144392314043346,1825.337293654752,286.66990436330155,19933.69038606225,4.513208754953967,10.0809599411126
16,1.3861111111111113,1317605206366.7656,4640162.307696575,9961.253039540072,100.04736170179389,8.275969411172617e-09,223.4003073697581,0.4146936403686757,0.41473303383267013,26593.083223735557,9.498511278538726e-05,-0.002,283956.7064672008,0.0019878425912743074,0.0009745371116333696,1982.9882136369897,295.13393030807225,19933.69038605524,3.9418684290625636,11.185950322193161
17,1.4694444444444446,1315452397379.1528,4198387.615580682,9961.15184696516,100.0474064410175,5.7935731845662475e-09,223.40096420434026,0.41469883842477845,0.4147382349792283,26593.49474891185,9.499137317741144e-05,-0.002,313323.2368772629,0.0015248442345141338,0.0007527866709652473,2144.7772823406935,303.347919086853,19933.690386047987,3.2704512732940993,12.343436188882052
18,1.5527777777777778,1313402498123.223,3817936.5080937287,9961.06099122243,100.04744626031422,3.9623219066025435e-09,223.40155395021299,0.4147035055283541,0.4147429048576551,26593.864241141444,9.499699413656636e-05,-0.002,344008.47037107917,0.00111661035073582,0.0005652708603555136,2310.5993626848167,311.3296361306694,19933.690386040933,2.5800391647774554,13.552980716279905
19,1.6361111111111113,1311445391781.9148,3487841.0582590443,9960.980382662172,100.04748131151725,2.7199775960332984e-09,223.40207718703843,0.4147076462750822,0.4147470480663403,26594.192063598835,9.50019811877016e-05,-0.002,376004.9181932971,0.0007989068190860726,0.00042413185824618463,2480.355776016407,319.0958350756991,19933.69038603464,1.9815731432190349,14.814283950766724
20,1.7194444444444446,1309571964222.294,3199450.5533942757,9960.908891120054,100.04751218038572,1.9561320100617424e-09,223.40254124891578,0.41471131871195,0.4147507226867656,26594.482811301645,9.500640423325159e-05,-0.002,409311.5184521223,0.0005862141770198198,0.00033204581809669114,2653.9538688519333,326.66320999320357,19933.690386029677,1.5557853830776027,16.127300499782123
21,1.8027777777777778,1307773953080.9536,2945867.5618568035,9960.844345437667,100.04753987415644,1.513333258566004e-09,223.40296022774803,0.41471463436295164,0.4147540403092216,26594.74531321992,9.501039758532377e-05,-0.002,443935.08045441576,0.0004582797401779496,0.00027861429975312277,2831.306811263464,334.0486342707896,19933.690386026337,1.2975305498298793,17.49229846033436
22,1.8861111111111113,1306044168861.6433,2721570.9072715407,9960.784350430853,100.04756546567928,1.2357071660406074e-09,223.40334967024506,0.41471771626263965,0.41475712404140685,26594.98930980074,9.501410942201445e-05,-0.002,479886.1442015461,0.00037720682700717384,0.00024592708621585006,3012.3334841625115,341.2678496541746,19933.690386024307,1.1362727554484058,18.90969609594774
23,1.9694444444444446,1304376764123.1355,2522136.91899697,9960.72738743137,100.04758963035272,1.0309750727828873e-09,223.40371943390653,0.41472064242157064,0.41476005194025795,26595.22097704259,9.501763369668023e-05,-0.002,517171.27420737874,0.000316754210946202,0.00022112518634729894,3196.9581796729394,348.33366453192536,19933.690386022903,1.0126499656303083,20.379755521438877
24,2.052777777777778,1302767006165.0576,2343985.8660621783,9960.67288268077,100.047612630444,8.686047777713797e-10,223.40407324279,0.4147234423118205,0.4147628534953712,26595.442648171156,9.5021005903887e-05,-0.002,555791.3232444804,0.00026817860101340234,0.00020021313268893309,3385.1100125635194,355.2560757726471,19933.69038602172,0.9078140674457454,21.90251269186756
25,2.136111111111111,1301210819222.6453,2184173.1227918486,9960.620578358968,100.04763459004744,7.381763739627628e-10,223.40441277018652,0.41472612917623114,0.41476554195746007,26595.655371550096,9.502424199203324e-05,-0.002,595745.275703885,0.00022875100918483504,0.00018238207245442644,3576.7223040886156,362.0436170802845,19933.690386020677,0.8181788366341792,23.477929434421497
26,2.219444444444444,1299704570521.4866,2040249.5150538567,9960.57025838673,100.04765561306235,6.318467906274872e-10,223.40473941848506,0.41472871411364703,0.41476812843196603,26595.860025815113,9.502735532750393e-05,-0.002,637032.1673558531,0.00019632239722765552,0.00016693109875002264,3771.732129571242,368.70398897915106,19933.69038601975,0.7404754933779965,25.105969589960843
27,2.3027777777777776,1298245009610.4016,1910164.2594856196,9960.52175143206,100.04767578257238,5.443644227607399e-10,223.40505429964372,0.41473120592442536,0.41477062172447704,26596.05730763892,9.503035650854323e-05,-0.002,679650.9793142087,0.00016945019677658174,0.0001534413445645202,3970.07996848827,375.24415045365384,19933.690386018916,0.6727308318791028,26.786594779972425
28,2.386111111111111,1296829208389.4683,1792188.8230122365,9960.474909116596,100.04769517042998,4.716468122225323e-10,223.40535837665163,0.414733612229934,0.4147730294608911,26596.247820361124,9.503325471355057e-05,-0.002,723600.7678085011,0.00014697677498948944,0.00014154194423283295,4171.709396879027,381.67044017498256,19933.69038601816,0.6131443933466274,28.519769556695753
29,2.469444444444444,1295454520306.0913,1684857.85682525,9960.429607614891,100.04771383692224,4.108364053280857e-10,223.40565245314093,0.4147359393903669,0.4147753580051822,26596.432067479607,9.503605760206743e-05,-0.002,768880.6002585257,0.0001280941088264141,0.00013100850634464287,4376.566820375862,387.98864229508723,19933.69038601747,0.5606124265752988,30.30545885643051
30,2.5527777777777776,1294118540373.429,1586922.0943392098,9960.385734410365,100.04773183650674,3.5948195100190834e-10,223.4059372593549,0.4147381931850738,0.41477761314013545,26596.610506512217,9.503877213415665e-05,-0.002,815489.6481621529,0.00011207908501616371,0.00012158208137821172,4584.601238044481,394.2040688186405,19933.690386016846,0.5138379119239967,32.14363169571992
31,2.636111111111111,1292819079798.589,1497311.2889319183,9960.343197465303,100.04774921424058,3.1609225386610134e-10,223.40621339261725,0.4147403783414777,0.4147797995959833,26596.783511698828,9.504140400300163e-05,-0.002,863427.0571223701,9.851389058456223e-05,0.00011319202426269822,4795.76403507654,400.32159317082323,19933.690386016264,0.47244937342090887,34.034255997769165
32,2.719444444444444,1291554132216.013,1415103.7515699049,9960.301901626595,100.04776601559323,2.787209253137359e-10,223.4064814704924,0.4147424997471124,0.4147819222631652,26596.951469960804,9.5043959094705e-05,-0.002,912692.183017092,8.678118684955773e-05,0.00010550485549266327,5010.008796723496,406.34573550200315,19933.690386015733,0.4347745095063896,35.977308000326936
33,2.8027777777777776,1290321868972.9321,1339502.9708660492,9960.261791321154,100.04778226920249,2.4754999633014915e-10,223.40674185362025,0.41474456025631196,0.4147839839977111,26597.114607249085,9.504644084658126e-05,-0.002,963284.066580816,7.702565232621269e-05,9.890038895766582e-05,5227.29114553165,412.2806239233788,19933.69038601522,0.4026355103836109,37.97275132665692
34,2.886111111111111,1289120579861.2434,1269815.8489435946,9960.2227397807,100.04779803185546,2.1824233770813186e-10,223.40699536483075,0.4147465663808417,0.4147859913152578,26597.27343908959,9.504885710115024e-05,-0.002,1015202.7799414452,6.769692108710046e-05,9.189134378559036e-05,5447.568589193582,418.13022358502485,19933.690386014805,0.3687836208992051,40.020590645302136
35,2.969444444444444,1287948771579.148,1205441.8425058636,9960.184860683774,100.04781326290077,2.0068318198635665e-10,223.40724126605105,0.41474851228045767,0.41478793837208716,26597.427503059087,9.50512008237253e-05,-0.002,1068445.3833971529,6.253264873419933e-05,8.892996926709599e-05,5670.800398580034,423.89781370365154,19933.690386014227,0.3546101693661628,42.120710520617195
36,3.0527777777777776,1286804786646.7139,1145843.4428493287,9960.147484947116,100.04782823521239,1.5755499362850658e-10,223.4074839007182,0.4147504323265342,0.41478985956001313,26597.579520441992,9.505351341227707e-05,-0.002,1123019.723747654,4.765589627204203e-05,7.338484880255878e-05,5896.947457883768,429.5878168916685,19933.69038601437,0.28102431637459074,44.27342549680538
37,3.136111111111111,1285688145502.5977,1090591.7424082244,9960.11299394851,100.0478420022858,2.343859646571512e-10,223.40770780932715,0.41475220418359526,0.41479163247080564,26597.71980542739,9.505564751987073e-05,-0.002,1178890.4092227628,7.833509662856252e-05,0.00011460240701150622,6125.972250021433,435.19908103087806,19933.690386011778,0.47987862814932153,46.47732590534981
